"use_type_path";"attribute_name"
"Farming/Legumes (grain)/ALTRAMUZ BLANCO";"Fruit tree"
"Farming/Legumes (grain)/ALTRAMUZ BLANCO";"Shell fruits"
"Farming/Legumes (grain)/ALTRAMUZ BLANCO";"Aromatic condiment medicinal"
"Farming/Legumes (grain)/ALTRAMUZ BLANCO";"Direct sowing"
"Farming/Legumes (grain)/ALTRAMUZ BLANCO";"Improving species"
"Farming/Legumes (grain)/ALTRAMUZ BLANCO";"Short-cycle forestry"
"Farming/Legumes (grain)/ALTRAMUZ BLANCO";"Woody"
"Farming/Legumes (grain)/ALTRAMUZ BLANCO";"Cropland"
"Farming/Legumes (grain)/ALTRAMUZ BLANCO";"Permanent crops"
"Farming/Legumes (grain)/ALTRAMUZ BLANCO";"Permanent pasture"
"Farming/Legumes (grain)/ALTRAMUZ BLANCO";"Forest"
"Farming/Legumes (grain)/ALTRAMUZ BLANCO";"Legumes"
"Farming/Legumes (grain)/ALTRAMUZ BLANCO";"Unharvested zone cereals legumes oilseeds"
"Farming/Legumes (grain)/ALTRAMUZ BLANCO";"Integrated"
"Farming/Legumes (grain)/ALUBIA";"Latin"
"Farming/Legumes (grain)/ALUBIA";"EPPO"
"Farming/Legumes (grain)/ALUBIA";"C. UPOV"
"Farming/Legumes (grain)/ALUBIA";"Horticultural"
"Farming/Legumes (grain)/ALUBIA";"Energetic"
"Farming/Legumes (grain)/ALUBIA";"Fruit tree"
"Farming/Legumes (grain)/ALUBIA";"Shell fruits"
"Farming/Legumes (grain)/ALUBIA";"Aromatic condiment medicinal"
"Farming/Legumes (grain)/ALUBIA";"Direct sowing"
"Farming/Legumes (grain)/ALUBIA";"Improving species"
"Farming/Legumes (grain)/ALUBIA";"Short-cycle forestry"
"Farming/Legumes (grain)/ALUBIA";"Woody"
"Farming/Legumes (grain)/ALUBIA";"Cropland"
"Farming/Legumes (grain)/ALUBIA";"Permanent crops"
"Farming/Legumes (grain)/ALUBIA";"Permanent pasture"
"Farming/Legumes (grain)/ALUBIA";"Forest"
"Farming/Legumes (grain)/ALUBIA";"Legumes"
"Farming/Legumes (grain)/ALUBIA";"Unharvested zone cereals legumes oilseeds"
"Farming/Legumes (grain)/ALUBIA";"Integrated"
"Farming/Legumes (grain)/GARBANZO";"Latin"
"Farming/Legumes (grain)/GARBANZO";"EPPO"
"Farming/Legumes (grain)/GARBANZO";"C. UPOV"
"Farming/Legumes (grain)/GARBANZO";"Horticultural"
"Farming/Legumes (grain)/GARBANZO";"Energetic"
"Farming/Legumes (grain)/GARBANZO";"Fruit tree"
"Farming/Legumes (grain)/GARBANZO";"Shell fruits"
"Farming/Legumes (grain)/GARBANZO";"Aromatic condiment medicinal"
"Farming/Legumes (grain)/GARBANZO";"Direct sowing"
"Farming/Legumes (grain)/GARBANZO";"Improving species"
"Farming/Legumes (grain)/GARBANZO";"Short-cycle forestry"
"Farming/Legumes (grain)/GARBANZO";"Woody"
"Farming/Legumes (grain)/GARBANZO";"Cropland"
"Farming/Legumes (grain)/GARBANZO";"Permanent crops"
"Farming/Legumes (grain)/GARBANZO";"Permanent pasture"
"Farming/Legumes (grain)/GARBANZO";"Forest"
"Farming/Legumes (grain)/GARBANZO";"Legumes"
"Farming/Legumes (grain)/GARBANZO";"Unharvested zone cereals legumes oilseeds"
"Farming/Legumes (grain)/GARBANZO";"Integrated"
"Farming/Legumes (grain)/LENTEJA";"Latin"
"Farming/Legumes (grain)/LENTEJA";"EPPO"
"Farming/Legumes (grain)/LENTEJA";"C. UPOV"
"Farming/Legumes (grain)/LENTEJA";"Horticultural"
"Farming/Legumes (grain)/LENTEJA";"Energetic"
"Farming/Legumes (grain)/LENTEJA";"Fruit tree"
"Farming/Legumes (grain)/LENTEJA";"Shell fruits"
"Farming/Legumes (grain)/LENTEJA";"Aromatic condiment medicinal"
"Farming/Legumes (grain)/LENTEJA";"Direct sowing"
"Farming/Legumes (grain)/LENTEJA";"Improving species"
"Farming/Legumes (grain)/LENTEJA";"Short-cycle forestry"
"Farming/Legumes (grain)/LENTEJA";"Woody"
"Farming/Legumes (grain)/LENTEJA";"Cropland"
"Farming/Legumes (grain)/LENTEJA";"Permanent crops"
"Farming/Legumes (grain)/LENTEJA";"Permanent pasture"
"Farming/Legumes (grain)/LENTEJA";"Forest"
"Farming/Legumes (grain)/LENTEJA";"Legumes"
"Farming/Legumes (grain)/LENTEJA";"Unharvested zone cereals legumes oilseeds"
"Farming/Legumes (grain)/LENTEJA";"Integrated"
"Farming/Forage and Fodder/VEZA";"Latin"
"Farming/Forage and Fodder/VEZA";"EPPO"
"Farming/Forage and Fodder/VEZA";"C. UPOV"
"Farming/Forage and Fodder/VEZA";"Horticultural"
"Farming/Forage and Fodder/VEZA";"Energetic"
"Farming/Forage and Fodder/VEZA";"Fruit tree"
"Farming/Forage and Fodder/VEZA";"Shell fruits"
"Farming/Forage and Fodder/VEZA";"Aromatic condiment medicinal"
"Farming/Forage and Fodder/VEZA";"Direct sowing"
"Farming/Forage and Fodder/VEZA";"Improving species"
"Farming/Forage and Fodder/VEZA";"Short-cycle forestry"
"Farming/Forage and Fodder/VEZA";"Woody"
"Farming/Forage and Fodder/VEZA";"Cropland"
"Farming/Forage and Fodder/VEZA";"Permanent crops"
"Farming/Forage and Fodder/VEZA";"Permanent pasture"
"Farming/Forage and Fodder/VEZA";"Forest"
"Farming/Forage and Fodder/VEZA";"Legumes"
"Farming/Forage and Fodder/VEZA";"Unharvested zone cereals legumes oilseeds"
"Farming/Forage and Fodder/VEZA";"Integrated"
"Farming/Forage and Fodder/YEROS";"Latin"
"Farming/Forage and Fodder/YEROS";"EPPO"
"Farming/Forage and Fodder/YEROS";"C. UPOV"
"Farming/Forage and Fodder/YEROS";"Horticultural"
"Farming/Forage and Fodder/YEROS";"Energetic"
"Farming/Forage and Fodder/YEROS";"Fruit tree"
"Farming/Forage and Fodder/YEROS";"Shell fruits"
"Farming/Forage and Fodder/YEROS";"Aromatic condiment medicinal"
"Farming/Forage and Fodder/YEROS";"Direct sowing"
"Farming/Forage and Fodder/YEROS";"Improving species"
"Farming/Forage and Fodder/YEROS";"Short-cycle forestry"
"Farming/Forage and Fodder/YEROS";"Woody"
"Farming/Forage and Fodder/YEROS";"Cropland"
"Farming/Forage and Fodder/YEROS";"Permanent crops"
"Farming/Forage and Fodder/YEROS";"Permanent pasture"
"Farming/Forage and Fodder/YEROS";"Forest"
"Farming/Forage and Fodder/YEROS";"Legumes"
"Farming/Forage and Fodder/YEROS";"Unharvested zone cereals legumes oilseeds"
"Farming/Forage and Fodder/YEROS";"Integrated"
"Farming/Forage and Fodder/ALFALFA";"Latin"
"Farming/Forage and Fodder/ALFALFA";"EPPO"
"Farming/Forage and Fodder/ALFALFA";"C. UPOV"
"Farming/Forage and Fodder/ALFALFA";"Horticultural"
"Farming/Forage and Fodder/ALFALFA";"Energetic"
"Farming/Forage and Fodder/ALFALFA";"Fruit tree"
"Farming/Forage and Fodder/ALFALFA";"Shell fruits"
"Farming/Forage and Fodder/ALFALFA";"Aromatic condiment medicinal"
"Farming/Forage and Fodder/ALFALFA";"Direct sowing"
"Farming/Forage and Fodder/ALFALFA";"Improving species"
"Farming/Forage and Fodder/ALFALFA";"Short-cycle forestry"
"Farming/Forage and Fodder/ALFALFA";"Woody"
"Farming/Forage and Fodder/ALFALFA";"Cropland"
"Farming/Forage and Fodder/ALFALFA";"Permanent crops"
"Farming/Forage and Fodder/ALFALFA";"Permanent pasture"
"Farming/Forage and Fodder/ALFALFA";"Forest"
"Farming/Forage and Fodder/ALFALFA";"Legumes"
"Farming/Forage and Fodder/ALFALFA";"Unharvested zone cereals legumes oilseeds"
"Farming/Forage and Fodder/ALFALFA";"Integrated"
"Farming/Forage and Fodder/ALHOLVA";"Latin"
"Farming/Forage and Fodder/ALHOLVA";"EPPO"
"Farming/Forage and Fodder/ALHOLVA";"C. UPOV"
"Farming/Forage and Fodder/ALHOLVA";"Horticultural"
"Farming/Forage and Fodder/ALHOLVA";"Energetic"
"Farming/Forage and Fodder/ALHOLVA";"Fruit tree"
"Farming/Forage and Fodder/ALHOLVA";"Shell fruits"
"Farming/Forage and Fodder/ALHOLVA";"Aromatic condiment medicinal"
"Farming/Forage and Fodder/ALHOLVA";"Direct sowing"
"Farming/Forage and Fodder/ALHOLVA";"Improving species"
"Farming/Forage and Fodder/ALHOLVA";"Short-cycle forestry"
"Farming/Forage and Fodder/ALHOLVA";"Woody"
"Farming/Forage and Fodder/ALHOLVA";"Cropland"
"Farming/Forage and Fodder/ALHOLVA";"Permanent crops"
"Farming/Forage and Fodder/ALHOLVA";"Permanent pasture"
"Farming/Forage and Fodder/ALHOLVA";"Forest"
"Farming/Forage and Fodder/ALHOLVA";"Legumes"
"Farming/Forage and Fodder/ALHOLVA";"Unharvested zone cereals legumes oilseeds"
"Farming/Forage and Fodder/ALHOLVA";"Integrated"
"Farming/Pastures and Grasslands/PASTOS PERMANENTES DE 5 O MÁS AÑOS";"Latin"
"Farming/Pastures and Grasslands/PASTOS PERMANENTES DE 5 O MÁS AÑOS";"EPPO"
"Farming/Pastures and Grasslands/PASTOS PERMANENTES DE 5 O MÁS AÑOS";"C. UPOV"
"Farming/Pastures and Grasslands/PASTOS PERMANENTES DE 5 O MÁS AÑOS";"Horticultural"
"Farming/Pastures and Grasslands/PASTOS PERMANENTES DE 5 O MÁS AÑOS";"Energetic"
"Farming/Pastures and Grasslands/PASTOS PERMANENTES DE 5 O MÁS AÑOS";"Fruit tree"
"Farming/Pastures and Grasslands/PASTOS PERMANENTES DE 5 O MÁS AÑOS";"Shell fruits"
"Farming/Pastures and Grasslands/PASTOS PERMANENTES DE 5 O MÁS AÑOS";"Aromatic condiment medicinal"
"Farming/Pastures and Grasslands/PASTOS PERMANENTES DE 5 O MÁS AÑOS";"Direct sowing"
"Farming/Pastures and Grasslands/PASTOS PERMANENTES DE 5 O MÁS AÑOS";"Improving species"
"Farming/Pastures and Grasslands/PASTOS PERMANENTES DE 5 O MÁS AÑOS";"Short-cycle forestry"
"Farming/Pastures and Grasslands/PASTOS PERMANENTES DE 5 O MÁS AÑOS";"Woody"
"Farming/Pastures and Grasslands/PASTOS PERMANENTES DE 5 O MÁS AÑOS";"Cropland"
"Farming/Pastures and Grasslands/PASTOS PERMANENTES DE 5 O MÁS AÑOS";"Permanent crops"
"Farming/Pastures and Grasslands/PASTOS PERMANENTES DE 5 O MÁS AÑOS";"Permanent pasture"
"Farming/Pastures and Grasslands/PASTOS PERMANENTES DE 5 O MÁS AÑOS";"Forest"
"Farming/Pastures and Grasslands/PASTOS PERMANENTES DE 5 O MÁS AÑOS";"Legumes"
"Farming/Pastures and Grasslands/PASTOS PERMANENTES DE 5 O MÁS AÑOS";"Unharvested zone cereals legumes oilseeds"
"Farming/Pastures and Grasslands/PASTOS PERMANENTES DE 5 O MÁS AÑOS";"Integrated"
"Farming/Pastures and Grasslands/PASTOS DE MENOS DE 5 AÑOS";"Latin"
"Farming/Pastures and Grasslands/PASTOS DE MENOS DE 5 AÑOS";"EPPO"
"Farming/Pastures and Grasslands/PASTOS DE MENOS DE 5 AÑOS";"C. UPOV"
"Farming/Pastures and Grasslands/PASTOS DE MENOS DE 5 AÑOS";"Horticultural"
"Farming/Pastures and Grasslands/PASTOS DE MENOS DE 5 AÑOS";"Energetic"
"Farming/Pastures and Grasslands/PASTOS DE MENOS DE 5 AÑOS";"Fruit tree"
"Farming/Pastures and Grasslands/PASTOS DE MENOS DE 5 AÑOS";"Shell fruits"
"Farming/Pastures and Grasslands/PASTOS DE MENOS DE 5 AÑOS";"Aromatic condiment medicinal"
"Farming/Pastures and Grasslands/PASTOS DE MENOS DE 5 AÑOS";"Direct sowing"
"Farming/Pastures and Grasslands/PASTOS DE MENOS DE 5 AÑOS";"Improving species"
"Farming/Pastures and Grasslands/PASTOS DE MENOS DE 5 AÑOS";"Short-cycle forestry"
"Farming/Pastures and Grasslands/PASTOS DE MENOS DE 5 AÑOS";"Woody"
"Farming/Pastures and Grasslands/PASTOS DE MENOS DE 5 AÑOS";"Cropland"
"Farming/Pastures and Grasslands/PASTOS DE MENOS DE 5 AÑOS";"Permanent crops"
"Farming/Pastures and Grasslands/PASTOS DE MENOS DE 5 AÑOS";"Permanent pasture"
"Farming/Pastures and Grasslands/PASTOS DE MENOS DE 5 AÑOS";"Forest"
"Farming/Pastures and Grasslands/PASTOS DE MENOS DE 5 AÑOS";"Legumes"
"Farming/Pastures and Grasslands/PASTOS DE MENOS DE 5 AÑOS";"Unharvested zone cereals legumes oilseeds"
"Farming/Pastures and Grasslands/PASTOS DE MENOS DE 5 AÑOS";"Integrated"
"Farming/Forage and Fodder/ESPARCETA";"Latin"
"Farming/Forage and Fodder/ESPARCETA";"EPPO"
"Farming/Forage and Fodder/ESPARCETA";"C. UPOV"
"Farming/Forage and Fodder/ESPARCETA";"Horticultural"
"Farming/Forage and Fodder/ESPARCETA";"Energetic"
"Farming/Forage and Fodder/ESPARCETA";"Fruit tree"
"Farming/Forage and Fodder/ESPARCETA";"Shell fruits"
"Farming/Forage and Fodder/ESPARCETA";"Aromatic condiment medicinal"
"Farming/Forage and Fodder/ESPARCETA";"Direct sowing"
"Farming/Forage and Fodder/ESPARCETA";"Improving species"
"Farming/Forage and Fodder/ESPARCETA";"Short-cycle forestry"
"Farming/Forage and Fodder/ESPARCETA";"Woody"
"Farming/Forage and Fodder/ESPARCETA";"Cropland"
"Farming/Forage and Fodder/ESPARCETA";"Permanent crops"
"Farming/Forage and Fodder/ESPARCETA";"Permanent pasture"
"Farming/Forage and Fodder/ESPARCETA";"Forest"
"Farming/Forage and Fodder/ESPARCETA";"Legumes"
"Farming/Forage and Fodder/ESPARCETA";"Unharvested zone cereals legumes oilseeds"
"Farming/Forage and Fodder/ESPARCETA";"Integrated"
"Farming/Other/FESTUCA";"Latin"
"Farming/Other/FESTUCA";"EPPO"
"Farming/Other/FESTUCA";"C. UPOV"
"Farming/Other/FESTUCA";"Horticultural"
"Farming/Other/FESTUCA";"Energetic"
"Farming/Other/FESTUCA";"Fruit tree"
"Farming/Other/FESTUCA";"Shell fruits"
"Farming/Other/FESTUCA";"Aromatic condiment medicinal"
"Farming/Other/FESTUCA";"Direct sowing"
"Farming/Other/FESTUCA";"Improving species"
"Farming/Other/FESTUCA";"Short-cycle forestry"
"Farming/Other/FESTUCA";"Woody"
"Farming/Other/FESTUCA";"Cropland"
"Farming/Other/FESTUCA";"Permanent crops"
"Farming/Other/FESTUCA";"Permanent pasture"
"Farming/Other/FESTUCA";"Forest"
"Farming/Other/FESTUCA";"Legumes"
"Farming/Other/FESTUCA";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/FESTUCA";"Integrated"
"Farming/Other/RAYGRASS PERENNE";"Latin"
"Farming/Other/RAYGRASS PERENNE";"EPPO"
"Farming/Other/RAYGRASS PERENNE";"C. UPOV"
"Farming/Other/RAYGRASS PERENNE";"Horticultural"
"Farming/Other/RAYGRASS PERENNE";"Energetic"
"Farming/Other/RAYGRASS PERENNE";"Fruit tree"
"Farming/Other/RAYGRASS PERENNE";"Shell fruits"
"Farming/Other/RAYGRASS PERENNE";"Aromatic condiment medicinal"
"Farming/Other/RAYGRASS PERENNE";"Direct sowing"
"Farming/Other/RAYGRASS PERENNE";"Improving species"
"Farming/Other/RAYGRASS PERENNE";"Short-cycle forestry"
"Farming/Other/RAYGRASS PERENNE";"Woody"
"Farming/Other/RAYGRASS PERENNE";"Cropland"
"Farming/Other/RAYGRASS PERENNE";"Permanent crops"
"Farming/Other/RAYGRASS PERENNE";"Permanent pasture"
"Farming/Other/RAYGRASS PERENNE";"Forest"
"Farming/Other/RAYGRASS PERENNE";"Legumes"
"Farming/Other/RAYGRASS PERENNE";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/RAYGRASS PERENNE";"Integrated"
"Farming/Other/AGROSTIS";"Latin"
"Farming/Other/AGROSTIS";"EPPO"
"Farming/Other/AGROSTIS";"C. UPOV"
"Farming/Other/AGROSTIS";"Horticultural"
"Farming/Other/AGROSTIS";"Energetic"
"Farming/Other/AGROSTIS";"Fruit tree"
"Farming/Other/AGROSTIS";"Shell fruits"
"Farming/Other/AGROSTIS";"Aromatic condiment medicinal"
"Farming/Other/AGROSTIS";"Direct sowing"
"Farming/Other/AGROSTIS";"Improving species"
"Farming/Other/AGROSTIS";"Short-cycle forestry"
"Farming/Other/AGROSTIS";"Woody"
"Farming/Other/AGROSTIS";"Cropland"
"Farming/Other/AGROSTIS";"Permanent crops"
"Farming/Other/AGROSTIS";"Permanent pasture"
"Farming/Other/AGROSTIS";"Forest"
"Farming/Other/AGROSTIS";"Legumes"
"Farming/Other/AGROSTIS";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/AGROSTIS";"Integrated"
"Farming/Other/ARRHENATHERUM";"Latin"
"Farming/Other/ARRHENATHERUM";"EPPO"
"Farming/Other/ARRHENATHERUM";"C. UPOV"
"Farming/Other/ARRHENATHERUM";"Horticultural"
"Farming/Other/ARRHENATHERUM";"Energetic"
"Farming/Other/ARRHENATHERUM";"Fruit tree"
"Farming/Other/ARRHENATHERUM";"Shell fruits"
"Farming/Other/ARRHENATHERUM";"Aromatic condiment medicinal"
"Farming/Other/ARRHENATHERUM";"Direct sowing"
"Farming/Other/ARRHENATHERUM";"Improving species"
"Farming/Other/ARRHENATHERUM";"Short-cycle forestry"
"Farming/Other/ARRHENATHERUM";"Woody"
"Farming/Other/ARRHENATHERUM";"Cropland"
"Farming/Other/ARRHENATHERUM";"Permanent crops"
"Farming/Other/ARRHENATHERUM";"Permanent pasture"
"Farming/Other/ARRHENATHERUM";"Forest"
"Farming/Other/ARRHENATHERUM";"Legumes"
"Farming/Other/ARRHENATHERUM";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/ARRHENATHERUM";"Integrated"
"Farming/Other/DACTILO";"Latin"
"Farming/Other/DACTILO";"EPPO"
"Farming/Other/DACTILO";"C. UPOV"
"Farming/Other/DACTILO";"Horticultural"
"Farming/Other/DACTILO";"Energetic"
"Farming/Other/DACTILO";"Fruit tree"
"Farming/Other/DACTILO";"Shell fruits"
"Farming/Other/DACTILO";"Aromatic condiment medicinal"
"Farming/Other/DACTILO";"Direct sowing"
"Farming/Other/DACTILO";"Improving species"
"Farming/Other/DACTILO";"Short-cycle forestry"
"Farming/Other/DACTILO";"Woody"
"Farming/Other/DACTILO";"Cropland"
"Farming/Other/DACTILO";"Permanent crops"
"Farming/Other/DACTILO";"Permanent pasture"
"Farming/Other/DACTILO";"Forest"
"Farming/Other/DACTILO";"Legumes"
"Farming/Other/DACTILO";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/DACTILO";"Integrated"
"Farming/Other/FLEO";"Latin"
"Farming/Other/FLEO";"EPPO"
"Farming/Other/FLEO";"C. UPOV"
"Farming/Other/FLEO";"Horticultural"
"Farming/Other/FLEO";"Energetic"
"Farming/Other/FLEO";"Fruit tree"
"Farming/Other/FLEO";"Shell fruits"
"Farming/Other/FLEO";"Aromatic condiment medicinal"
"Farming/Other/FLEO";"Direct sowing"
"Farming/Other/FLEO";"Improving species"
"Farming/Other/FLEO";"Short-cycle forestry"
"Farming/Other/FLEO";"Woody"
"Farming/Other/FLEO";"Cropland"
"Farming/Other/FLEO";"Permanent crops"
"Farming/Other/FLEO";"Permanent pasture"
"Farming/Other/FLEO";"Forest"
"Farming/Other/FLEO";"Legumes"
"Farming/Other/FLEO";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/FLEO";"Integrated"
"Farming/Other/POA";"Latin"
"Farming/Other/POA";"EPPO"
"Farming/Other/POA";"C. UPOV"
"Farming/Other/POA";"Horticultural"
"Farming/Other/POA";"Energetic"
"Farming/Other/POA";"Fruit tree"
"Farming/Other/POA";"Shell fruits"
"Farming/Other/POA";"Aromatic condiment medicinal"
"Farming/Other/POA";"Direct sowing"
"Farming/Other/POA";"Improving species"
"Farming/Other/POA";"Short-cycle forestry"
"Farming/Other/POA";"Woody"
"Farming/Other/POA";"Cropland"
"Farming/Other/POA";"Permanent crops"
"Farming/Other/POA";"Permanent pasture"
"Farming/Other/POA";"Forest"
"Farming/Other/POA";"Legumes"
"Farming/Other/POA";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/POA";"Integrated"
"Farming/Forage and Fodder/ZULLA";"Latin"
"Farming/Forage and Fodder/ZULLA";"EPPO"
"Farming/Forage and Fodder/ZULLA";"C. UPOV"
"Farming/Forage and Fodder/ZULLA";"Horticultural"
"Farming/Forage and Fodder/ZULLA";"Energetic"
"Farming/Forage and Fodder/ZULLA";"Fruit tree"
"Farming/Forage and Fodder/ZULLA";"Shell fruits"
"Farming/Forage and Fodder/ZULLA";"Aromatic condiment medicinal"
"Farming/Forage and Fodder/ZULLA";"Direct sowing"
"Farming/Forage and Fodder/ZULLA";"Improving species"
"Farming/Forage and Fodder/ZULLA";"Short-cycle forestry"
"Farming/Forage and Fodder/ZULLA";"Woody"
"Farming/Forage and Fodder/ZULLA";"Cropland"
"Farming/Forage and Fodder/ZULLA";"Permanent crops"
"Farming/Forage and Fodder/ZULLA";"Permanent pasture"
"Farming/Forage and Fodder/ZULLA";"Forest"
"Farming/Forage and Fodder/ZULLA";"Legumes"
"Farming/Forage and Fodder/ZULLA";"Unharvested zone cereals legumes oilseeds"
"Farming/Forage and Fodder/ZULLA";"Integrated"
"Farming/Legumes (grain)/TRÉBOL";"Latin"
"Farming/Legumes (grain)/TRÉBOL";"EPPO"
"Farming/Legumes (grain)/TRÉBOL";"C. UPOV"
"Farming/Legumes (grain)/TRÉBOL";"Horticultural"
"Farming/Legumes (grain)/TRÉBOL";"Energetic"
"Farming/Legumes (grain)/TRÉBOL";"Fruit tree"
"Farming/Legumes (grain)/TRÉBOL";"Shell fruits"
"Farming/Legumes (grain)/TRÉBOL";"Aromatic condiment medicinal"
"Farming/Legumes (grain)/TRÉBOL";"Direct sowing"
"Farming/Legumes (grain)/TRÉBOL";"Improving species"
"Farming/Legumes (grain)/TRÉBOL";"Short-cycle forestry"
"Farming/Legumes (grain)/TRÉBOL";"Woody"
"Farming/Legumes (grain)/TRÉBOL";"Cropland"
"Farming/Legumes (grain)/TRÉBOL";"Permanent crops"
"Farming/Legumes (grain)/TRÉBOL";"Permanent pasture"
"Farming/Legumes (grain)/TRÉBOL";"Forest"
"Farming/Legumes (grain)/TRÉBOL";"Legumes"
"Farming/Legumes (grain)/TRÉBOL";"Unharvested zone cereals legumes oilseeds"
"Farming/Legumes (grain)/TRÉBOL";"Integrated"
"Farming/Other/RAYGRASS ANUAL";"Latin"
"Farming/Other/RAYGRASS ANUAL";"EPPO"
"Farming/Other/RAYGRASS ANUAL";"C. UPOV"
"Farming/Other/RAYGRASS ANUAL";"Horticultural"
"Farming/Other/RAYGRASS ANUAL";"Energetic"
"Farming/Other/RAYGRASS ANUAL";"Fruit tree"
"Farming/Other/RAYGRASS ANUAL";"Shell fruits"
"Farming/Other/RAYGRASS ANUAL";"Aromatic condiment medicinal"
"Farming/Other/RAYGRASS ANUAL";"Direct sowing"
"Farming/Other/RAYGRASS ANUAL";"Improving species"
"Farming/Other/RAYGRASS ANUAL";"Short-cycle forestry"
"Farming/Other/RAYGRASS ANUAL";"Woody"
"Farming/Other/RAYGRASS ANUAL";"Cropland"
"Farming/Other/RAYGRASS ANUAL";"Permanent crops"
"Farming/Other/RAYGRASS ANUAL";"Permanent pasture"
"Farming/Other/RAYGRASS ANUAL";"Forest"
"Farming/Other/RAYGRASS ANUAL";"Legumes"
"Farming/Other/RAYGRASS ANUAL";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/RAYGRASS ANUAL";"Integrated"
"Farming/Cereals/ARROZ";"Latin"
"Farming/Cereals/ARROZ";"EPPO"
"Farming/Cereals/ARROZ";"C. UPOV"
"Farming/Cereals/ARROZ";"Horticultural"
"Farming/Cereals/ARROZ";"Energetic"
"Farming/Cereals/ARROZ";"Fruit tree"
"Farming/Cereals/ARROZ";"Shell fruits"
"Farming/Cereals/ARROZ";"Aromatic condiment medicinal"
"Farming/Cereals/ARROZ";"Direct sowing"
"Farming/Cereals/ARROZ";"Improving species"
"Farming/Cereals/ARROZ";"Short-cycle forestry"
"Farming/Cereals/ARROZ";"Woody"
"Farming/Cereals/ARROZ";"Cropland"
"Farming/Cereals/ARROZ";"Permanent crops"
"Farming/Cereals/ARROZ";"Permanent pasture"
"Farming/Cereals/ARROZ";"Forest"
"Farming/Cereals/ARROZ";"Legumes"
"Farming/Cereals/ARROZ";"Unharvested zone cereals legumes oilseeds"
"Farming/Cereals/ARROZ";"Integrated"
"Farming/Industrial crops/ALGODÓN";"Latin"
"Farming/Industrial crops/ALGODÓN";"EPPO"
"Farming/Industrial crops/ALGODÓN";"C. UPOV"
"Farming/Industrial crops/ALGODÓN";"Horticultural"
"Farming/Industrial crops/ALGODÓN";"Energetic"
"Farming/Industrial crops/ALGODÓN";"Fruit tree"
"Farming/Industrial crops/ALGODÓN";"Shell fruits"
"Farming/Industrial crops/ALGODÓN";"Aromatic condiment medicinal"
"Farming/Industrial crops/ALGODÓN";"Direct sowing"
"Farming/Industrial crops/ALGODÓN";"Improving species"
"Farming/Industrial crops/ALGODÓN";"Short-cycle forestry"
"Farming/Industrial crops/ALGODÓN";"Woody"
"Farming/Industrial crops/ALGODÓN";"Cropland"
"Farming/Industrial crops/ALGODÓN";"Permanent crops"
"Farming/Industrial crops/ALGODÓN";"Permanent pasture"
"Farming/Industrial crops/ALGODÓN";"Forest"
"Farming/Industrial crops/ALGODÓN";"Legumes"
"Farming/Industrial crops/ALGODÓN";"Unharvested zone cereals legumes oilseeds"
"Farming/Industrial crops/ALGODÓN";"Integrated"
"Farming/Sugar crops/REMOLACHA";"Latin"
"Farming/Sugar crops/REMOLACHA";"EPPO"
"Farming/Sugar crops/REMOLACHA";"C. UPOV"
"Farming/Sugar crops/REMOLACHA";"Horticultural"
"Farming/Sugar crops/REMOLACHA";"Energetic"
